Código (SKU),Data da Posição de Estoque,Quantidade em Estoque,Valor ao Custo (R$),Valor a Preço de Venda (R$),Localização / CD
SKU_1362_POW,2025-04-01,256,77736.5,244454.4,principal
SKU_1362_SEA,2025-04-01,137,41601.17,130821.3,principal
SKU_1363_RAS,2025-04-01,134,40477.14,127286.6,principal
SKU_1363_HUN,2025-04-01,236,71288.1,224176.4,principal
SKU_1364_OFF,2025-04-01,196,28664.65,90140.4,principal
SKU_1364_TEA,2025-04-01,0,0.0,0.0,principal
SKU_1365_BUB,2025-04-01,0,0.0,0.0,principal
SKU_1365_NAV,2025-04-01,0,0.0,0.0,principal
SKU_1366_TEA,2025-04-01,209,28094.89,91939.1,principal
SKU_1366_PAL,2025-04-01,191,25675.23,84020.9,principal
SKU_1367_VAN,2025-04-01,100,5510.94,17990.0,principal
SKU_1367_BLA,2025-04-01,208,11462.76,37419.2,principal
SKU_1368_SNO,2025-04-01,165,35065.8,122908.5,principal
SKU_1368_TUR,2025-04-01,147,31240.44,109500.3,principal
SKU_1369_SNO,2025-04-01,118,5981.22,18868.2,principal
SKU_1369_RAS,2025-04-01,198,10036.28,31660.2,principal
SKU_1370_PRI,2025-04-01,0,0.0,0.0,principal
SKU_1370_MYS,2025-04-01,254,17930.56,45694.6,principal
SKU_1371_WHI,2025-04-01,198,18016.4,54430.2,principal
SKU_1371_HOT,2025-04-01,0,0.0,0.0,principal
SKU_1372_SEA,2025-04-01,113,12713.28,38408.7,principal
SKU_1372_DEN,2025-04-01,155,17438.57,52684.5,principal
SKU_1373_SKY,2025-04-01,91,5688.87,17280.9,principal
SKU_1373_CRE,2025-04-01,192,12002.9,36460.8,principal
SKU_1374_SAL,2025-04-01,0,0.0,0.0,principal
SKU_1374_BLU,2025-04-01,0,0.0,0.0,principal
SKU_1375_COR,2025-04-01,209,18325.52,55364.1,principal
SKU_1375_CLE,2025-04-01,213,18676.24,56423.7,principal
SKU_1376_SNO,2025-04-01,154,12290.61,43874.6,principal
SKU_1376_BIR,2025-04-01,155,12370.42,44159.5,principal
SKU_1377_PRI,2025-04-01,0,0.0,0.0,principal
SKU_1377_CLO,2025-04-01,201,15808.22,52239.9,principal
SKU_1378_SPA,2025-04-01,80,4676.64,16392.0,principal
SKU_1378_MOS,2025-04-01,223,13036.13,45692.7,principal
SKU_1379_SNO,2025-04-01,183,28129.53,88736.7,principal
SKU_1379_WHI,2025-04-01,258,39658.03,125104.2,principal
SKU_1380_TUR,2025-04-01,0,0.0,0.0,principal
SKU_1380_MIN,2025-04-01,231,20839.15,53106.9,principal
SKU_1381_WHI,2025-04-01,153,13921.76,42059.7,principal
SKU_1381_PAS,2025-04-01,115,10464.07,31613.5,principal
SKU_1382_ARM,2025-04-01,217,13104.24,41208.3,principal
SKU_1382_HOT,2025-04-01,126,7608.91,23927.4,principal
SKU_1383_CLE,2025-04-01,186,11075.72,33461.4,principal
SKU_1383_TUR,2025-04-01,249,14827.18,44795.1,principal
SKU_1384_CRE,2025-04-01,175,29951.44,90982.5,principal
SKU_1384_SKY,2025-04-01,270,46210.79,140373.0,principal
SKU_1385_PRI,2025-04-01,258,24756.88,74794.2,principal
SKU_1385_NAV,2025-04-01,68,6525.07,19713.2,principal
SKU_1386_SER,2025-04-01,99,6669.64,21275.1,principal
SKU_1386_COB,2025-04-01,256,17246.73,55014.4,principal
SKU_1387_BRI,2025-04-01,115,5260.41,18388.5,principal
SKU_1387_BAB,2025-04-01,267,12213.29,42693.3,principal
SKU_1388_BRI,2025-04-01,250,25052.69,93725.0,principal
SKU_1388_VAN,2025-04-01,265,26555.85,99348.5,principal
SKU_1389_SHO,2025-04-01,96,3988.83,13430.4,principal
SKU_1389_BAB,2025-04-01,97,4030.38,13570.3,principal
SKU_1390_SAP,2025-04-01,83,7487.66,19081.7,principal
SKU_1390_PAS,2025-04-01,9,811.91,2069.1,principal
SKU_1391_LIG,2025-04-01,86,8109.96,24501.4,principal
SKU_1391_SEA,2025-04-01,115,10844.72,32763.5,principal
SKU_1392_LIM,2025-04-01,133,12982.38,39221.7,principal
SKU_1392_BLU,2025-04-01,115,11225.37,33913.5,principal
SKU_1393_COB,2025-04-01,113,11135.95,35018.7,principal
SKU_1393_SKY,2025-04-01,109,10741.75,33779.1,principal
SKU_1394_FOR,2025-04-01,138,20621.09,64846.2,principal
SKU_1394_EME,2025-04-01,115,17184.24,54038.5,principal
SKU_1395_BLA,2025-04-01,81,7467.24,23481.9,principal
SKU_1395_TUR,2025-04-01,133,12261.03,38556.7,principal
SKU_1396_FUC,2025-04-01,93,4130.04,12545.7,principal
SKU_1396_PAS,2025-04-01,92,4085.64,12410.8,principal
SKU_1397_SNO,2025-04-01,128,9898.12,30067.2,principal
SKU_1397_BUB,2025-04-01,103,7964.9,24194.7,principal
SKU_1398_AQU,2025-04-01,121,26883.43,81662.9,principal
SKU_1398_SPA,2025-04-01,127,28216.49,85712.3,principal
SKU_1399_PAL,2025-04-01,113,9698.59,30498.7,principal
SKU_1399_CRE,2025-04-01,0,0.0,0.0,principal
SKU_1400_FOR,2025-04-01,94,6495.31,19730.6,principal
SKU_1400_PAL,2025-04-01,117,8084.59,24558.3,principal
SKU_1401_GAR,2025-04-01,115,9131.79,27588.5,principal
SKU_1401_BLU,2025-04-01,92,7305.43,22070.8,principal
SKU_1402_WHI,2025-04-01,102,7619.22,23959.8,principal
SKU_1402_VAN,2025-04-01,103,7693.91,24194.7,principal
SKU_1403_AQU,2025-04-01,6,760.25,2309.4,principal
SKU_1403_DUS,2025-04-01,72,9123.05,27712.8,principal
SKU_1404_SAP,2025-04-01,113,38147.32,115248.7,principal
SKU_1404_ARM,2025-04-01,112,37809.73,114228.8,principal
SKU_1405_FLA,2025-04-01,112,7966.77,24068.8,principal
SKU_1405_CLO,2025-04-01,93,6615.27,19985.7,principal
SKU_1406_PRI,2025-04-01,0,0.0,0.0,principal
SKU_1406_SHO,2025-04-01,120,13822.45,41988.0,principal
SKU_1407_OFF,2025-04-01,76,4684.83,16332.4,principal
SKU_1407_EME,2025-04-01,121,7458.74,26002.9,principal
SKU_1408_PAS,2025-04-01,116,33777.05,106708.4,principal
SKU_1408_FUC,2025-04-01,122,35524.14,112227.8,principal
SKU_1409_PEA,2025-04-01,286,17667.24,60031.4,principal
SKU_1409_PEA,2025-04-01,286,17667.24,60031.4,principal
SKU_1410_ROS,2025-04-01,101,34193.58,115129.9,principal
SKU_1410_JAD,2025-04-01,99,33516.48,112850.1,principal
SKU_1411_BLU,2025-04-01,136,10665.48,30586.4,principal
SKU_1411_RAS,2025-04-01,105,8234.38,23614.5,principal
SKU_1412_SHO,2025-04-01,115,36678.37,102913.5,principal
SKU_1412_BAB,2025-04-01,86,27429.04,76961.4,principal
SKU_1413_SAG,2025-04-01,122,7466.63,22557.8,principal
SKU_1413_JAD,2025-04-01,112,6854.61,20708.8,principal
SKU_1414_DUS,2025-04-01,118,12754.41,40108.2,principal
SKU_1414_CLO,2025-04-01,107,11565.44,36369.3,principal
SKU_1415_BAB,2025-04-01,115,12978.69,40813.5,principal
SKU_1415_MID,2025-04-01,109,12301.54,38684.1,principal
SKU_1416_CLE,2025-04-01,103,8864.84,28829.7,principal
SKU_1416_AQU,2025-04-01,139,11963.24,38906.1,principal
SKU_1417_SNO,2025-04-01,94,8403.96,26310.6,principal
SKU_1417_BIR,2025-04-01,110,9834.43,30789.0,principal
SKU_1418_CLE,2025-04-01,123,31366.05,103922.7,principal
SKU_1418_MOS,2025-04-01,84,21420.72,70971.6,principal
SKU_1419_FLA,2025-04-01,132,11002.42,32986.8,principal
SKU_1419_WHI,2025-04-01,93,7751.7,23240.7,principal
SKU_1420_EGR,2025-04-01,127,41283.42,125717.3,principal
SKU_1420_LIM,2025-04-01,119,38682.89,117798.1,principal
SKU_1421_LIG,2025-04-01,94,8180.71,21610.6,principal
SKU_1421_SER,2025-04-01,0,0.0,0.0,principal
SKU_1422_PIN,2025-04-01,134,16074.88,42196.6,principal
SKU_1422_MIN,2025-04-01,127,15235.15,39992.3,principal
SKU_1423_JAD,2025-04-01,131,51745.93,157186.9,principal
SKU_1423_SAG,2025-04-01,137,54115.97,164386.3,principal
SKU_1424_VAN,2025-04-01,137,44870.39,136301.3,principal
SKU_1424_BAB,2025-04-01,109,35699.8,108444.1,principal
SKU_1425_WHI,2025-04-01,0,0.0,0.0,principal
SKU_1425_LIG,2025-04-01,107,7142.06,22459.3,principal
SKU_1426_NAV,2025-04-01,100,3777.01,12990.0,principal
SKU_1426_SEA,2025-04-01,79,2983.84,10262.1,principal
SKU_1427_AQU,2025-04-01,131,8151.82,26186.9,principal
SKU_1427_BLA,2025-04-01,0,0.0,0.0,principal
SKU_1428_COB,2025-04-01,0,0.0,0.0,principal
SKU_1428_SKY,2025-04-01,99,13295.38,48500.1,principal
SKU_1429_SPA,2025-04-01,129,7742.28,24497.1,principal
SKU_1429_MAG,2025-04-01,102,6121.81,19369.8,principal
SKU_1430_PEA,2025-04-01,152,9590.03,27344.8,principal
SKU_1430_JAD,2025-04-01,136,8580.55,24466.4,principal
SKU_1431_TEA,2025-04-01,102,12864.2,37729.8,principal
SKU_1431_CRE,2025-04-01,128,16143.31,47347.2,principal
SKU_1432_WHI,2025-04-01,88,24570.73,63351.2,principal
SKU_1432_BRI,2025-04-01,0,0.0,0.0,principal
SKU_1433_OLI,2025-04-01,97,10055.51,30545.3,principal
SKU_1433_SAP,2025-04-01,90,9329.86,28341.0,principal
SKU_1434_ARM,2025-04-01,132,8810.76,27706.8,principal
SKU_1434_MIN,2025-04-01,104,6941.81,21829.6,principal
SKU_1435_SKY,2025-04-01,131,39929.98,132296.9,principal
SKU_1435_OLI,2025-04-01,77,23470.3,77762.3,principal
SKU_1436_BLU,2025-04-01,74,6133.19,20712.6,principal
SKU_1436_PAS,2025-04-01,0,0.0,0.0,principal
SKU_1437_ROY,2025-04-01,19,997.99,3133.1,principal
SKU_1437_AQU,2025-04-01,122,6408.17,20117.8,principal
SKU_1438_MOS,2025-04-01,120,9230.24,24588.0,principal
SKU_1438_DEE,2025-04-01,125,9614.83,25612.5,principal
SKU_1439_CER,2025-04-01,116,7099.42,21448.4,principal
SKU_1439_SHO,2025-04-01,122,7466.63,22557.8,principal
SKU_1440_PIS,2025-04-01,84,38885.7,100791.6,principal
SKU_1440_BLU,2025-04-01,97,44903.73,116390.3,principal
SKU_1441_COB,2025-04-01,136,60907.46,157066.4,principal
SKU_1441_IVO,2025-04-01,104,46576.29,120109.6,principal
SKU_1442_OFF,2025-04-01,74,7100.81,21452.6,principal
SKU_1442_EME,2025-04-01,117,11226.96,33918.3,principal
SKU_1443_BLU,2025-04-01,122,10899.1,32927.8,principal
SKU_1443_PRI,2025-04-01,0,0.0,0.0,principal
SKU_1444_HUN,2025-04-01,15,1367.57,3598.5,principal
SKU_1444_OLI,2025-04-01,0,0.0,0.0,principal
SKU_1445_TEA,2025-04-01,140,22128.73,57386.0,principal
SKU_1445_PRI,2025-04-01,119,18809.42,48778.1,principal
SKU_1446_SHO,2025-04-01,93,9819.05,25100.7,principal
SKU_1446_GAR,2025-04-01,126,13303.22,34007.4,principal
SKU_1447_BLU,2025-04-01,133,10503.69,31906.7,principal
SKU_1447_OLI,2025-04-01,117,9240.08,28068.3,principal
SKU_1448_SKY,2025-04-01,102,6040.75,18349.8,principal
SKU_1448_SEA,2025-04-01,100,5922.31,17990.0,principal
SKU_1449_BLA,2025-04-01,79,8495.81,25667.1,principal
SKU_1449_NAV,2025-04-01,111,11937.15,36063.9,principal
SKU_1450_MAG,2025-04-01,103,13653.98,42219.7,principal
SKU_1450_JAD,2025-04-01,0,0.0,0.0,principal
SKU_1451_WHI,2025-04-01,85,6738.93,20816.5,principal
SKU_1451_BIR,2025-04-01,115,9117.37,28163.5,principal
SKU_1452_SKY,2025-04-01,95,3679.52,13765.5,principal
SKU_1452_DEE,2025-04-01,90,3485.86,13041.0,principal
SKU_1453_SAP,2025-04-01,0,0.0,0.0,principal
SKU_1453_PRI,2025-04-01,93,6925.09,21845.7,principal
SKU_1454_BRI,2025-04-01,95,5417.09,14240.5,principal
SKU_1454_BUB,2025-04-01,104,5930.28,15589.6,principal
SKU_1455_TEA,2025-04-01,99,10974.34,33155.1,principal
SKU_1455_ROY,2025-04-01,74,8203.04,24782.6,principal
SKU_1456_EME,2025-04-01,152,15843.25,47864.8,principal
SKU_1456_DEN,2025-04-01,114,11882.44,35898.6,principal
SKU_1457_SNO,2025-04-01,100,5292.69,15990.0,principal
SKU_1457_MAG,2025-04-01,104,5504.4,16629.6,principal
SKU_1458_PEA,2025-04-01,129,14940.38,45137.1,principal
SKU_1458_MIN,2025-04-01,108,12508.23,37789.2,principal
SKU_1459_OFF,2025-04-01,117,8084.59,24558.3,principal
SKU_1459_CRE,2025-04-01,102,7048.11,21409.8,principal
SKU_1460_FUC,2025-04-01,120,6653.2,20988.0,principal
SKU_1460_OLI,2025-04-01,130,7207.63,22737.0,principal
SKU_1461_NAV,2025-04-01,109,37707.62,116619.1,principal
SKU_1461_PRI,2025-04-01,96,33210.38,102710.4,principal
SKU_1462_MID,2025-04-01,150,14630.67,54735.0,principal
SKU_1462_OFF,2025-04-01,114,11119.31,41598.6,principal
SKU_1463_LIG,2025-04-01,124,10538.43,32227.6,principal
SKU_1463_DUS,2025-04-01,71,6034.1,18452.9,principal
SKU_1464_MOS,2025-04-01,94,8220.67,21610.6,principal
SKU_1464_BIR,2025-04-01,115,10057.21,26438.5,principal
SKU_1465_CLE,2025-04-01,117,14006.35,36843.3,principal
SKU_1465_OFF,2025-04-01,112,13407.79,35268.8,principal
SKU_1466_PRI,2025-04-01,72,6397.28,19432.8,principal
SKU_1466_SAP,2025-04-01,121,10750.98,32657.9,principal
SKU_1467_OLI,2025-04-01,143,9317.62,29300.7,principal
SKU_1467_FUC,2025-04-01,114,7428.03,23358.6,principal
SKU_1468_BAB,2025-04-01,32,5612.7,16956.8,principal
SKU_1468_MYS,2025-04-01,86,15084.13,45571.4,principal
SKU_1469_ARM,2025-04-01,123,11534.72,36272.7,principal
SKU_1469_SAL,2025-04-01,113,10596.94,33323.7,principal
SKU_1470_WHI,2025-04-01,0,0.0,0.0,principal
SKU_1470_MAR,2025-04-01,77,22977.01,70832.3,principal
SKU_1471_ROS,2025-04-01,136,7531.45,27866.4,principal
SKU_1471_LIG,2025-04-01,0,0.0,0.0,principal
SKU_1472_EME,2025-04-01,116,17170.15,54508.4,principal
SKU_1472_MYS,2025-04-01,110,16282.03,51689.0,principal
SKU_1473_BLU,2025-04-01,82,3943.16,14751.8,principal
SKU_1473_BAB,2025-04-01,122,5866.65,21947.8,principal
SKU_1474_BRI,2025-04-01,15,5198.81,15898.5,principal
SKU_1474_DEN,2025-04-01,97,33618.97,102810.3,principal
SKU_1475_VAN,2025-04-01,112,10646.94,27988.8,principal
SKU_1475_MIN,2025-04-01,98,9316.07,24490.2,principal
SKU_1476_WHI,2025-04-01,131,11855.12,36011.9,principal
SKU_1476_CLO,2025-04-01,79,7149.27,21717.1,principal
SKU_1477_CLE,2025-04-01,87,6476.45,19566.3,principal
SKU_1477_EME,2025-04-01,95,7071.98,21365.5,principal
SKU_1478_TEA,2025-04-01,104,6672.75,20269.6,principal
SKU_1478_COB,2025-04-01,138,8854.23,26896.2,principal
SKU_1479_MIN,2025-04-01,102,18734.53,56599.8,principal
SKU_1479_FUC,2025-04-01,87,15979.46,48276.3,principal
SKU_1480_SNO,2025-04-01,83,10162.26,30701.7,principal
SKU_1480_MEX,2025-04-01,87,10652.01,32181.3,principal
SKU_1481_BLA,2025-04-01,109,26846.56,88279.1,principal
SKU_1481_TEA,2025-04-01,94,23152.08,76130.6,principal
SKU_1482_MOS,2025-04-01,95,11799.68,42265.5,principal
SKU_1482_SHO,2025-04-01,104,12917.55,46269.6,principal
SKU_1483_WHI,2025-04-01,98,9370.57,31840.2,principal
SKU_1483_POW,2025-04-01,87,8318.77,28266.3,principal
SKU_1484_MOS,2025-04-01,76,10380.86,34952.4,principal
SKU_1484_EGR,2025-04-01,132,18029.92,60706.8,principal
SKU_1485_PAS,2025-04-01,127,33135.16,84442.3,principal
SKU_1485_CER,2025-04-01,94,24525.24,62500.6,principal
SKU_1486_OLI,2025-04-01,0,0.0,0.0,principal
SKU_1486_PAL,2025-04-01,134,12858.22,38846.6,principal
SKU_1487_BRI,2025-04-01,0,0.0,0.0,principal
SKU_1487_CLE,2025-04-01,102,10862.82,34159.8,principal
SKU_1488_IVO,2025-04-01,94,10160.29,31950.6,principal
SKU_1488_PEA,2025-04-01,0,0.0,0.0,principal
SKU_1489_TEA,2025-04-01,114,13881.9,42168.6,principal
SKU_1489_IVO,2025-04-01,114,13881.9,42168.6,principal
SKU_1490_EME,2025-04-01,118,12299.36,37158.2,principal
SKU_1490_VAN,2025-04-01,127,13237.45,39992.3,principal
SKU_1491_GAR,2025-04-01,103,4316.39,13894.7,principal
SKU_1491_CER,2025-04-01,131,5489.78,17671.9,principal
SKU_1492_SKY,2025-04-01,123,14475.7,46112.7,principal
SKU_1492_BIR,2025-04-01,88,10356.6,32991.2,principal
SKU_1493_PEA,2025-04-01,74,6525.49,24412.6,principal
SKU_1493_CLO,2025-04-01,147,12962.79,48495.3,principal
SKU_1494_EGR,2025-04-01,143,49179.6,155140.7,principal
SKU_1494_HOT,2025-04-01,87,29920.46,94386.3,principal
SKU_1495_FUC,2025-04-01,0,0.0,0.0,principal
SKU_1495_BLA,2025-04-01,91,10699.45,30020.9,principal
SKU_1496_PAS,2025-04-01,110,41097.0,124839.0,principal
SKU_1496_PEA,2025-04-01,0,0.0,0.0,principal
SKU_1497_FUC,2025-04-01,97,4331.23,13085.3,principal
SKU_1497_VAN,2025-04-01,103,4599.15,13894.7,principal
SKU_1498_OLI,2025-04-01,145,16313.5,49285.5,principal
SKU_1498_LIG,2025-04-01,13,1462.59,4418.7,principal
SKU_1499_HOT,2025-04-01,91,7520.99,23650.9,principal
SKU_1499_RAS,2025-04-01,124,10248.38,32227.6,principal
SKU_1500_MOS,2025-04-01,106,9069.26,27549.4,principal
SKU_1500_PAS,2025-04-01,119,10181.53,30928.1,principal
SKU_1501_OLI,2025-04-01,78,4386.48,13252.2,principal
SKU_1501_SAL,2025-04-01,81,4555.19,13761.9,principal
SKU_1502_PEA,2025-04-01,82,5666.12,17211.8,principal
SKU_1502_VAN,2025-04-01,123,8499.19,25817.7,principal
SKU_1503_VAN,2025-04-01,92,6962.84,21150.8,principal
SKU_1503_CER,2025-04-01,107,8098.09,24599.3,principal
SKU_1504_EME,2025-04-01,73,8213.0,24812.7,principal
SKU_1504_NAV,2025-04-01,96,10800.66,32630.4,principal
SKU_1505_BLU,2025-04-01,136,10574.26,31946.4,principal
SKU_1505_SNO,2025-04-01,94,7308.68,22080.6,principal
SKU_1506_PAL,2025-04-01,113,8261.23,25978.7,principal
SKU_1506_BRI,2025-04-01,0,0.0,0.0,principal
SKU_1507_PAS,2025-04-01,125,7443.36,22487.5,principal
SKU_1507_FLA,2025-04-01,0,0.0,0.0,principal
SKU_1508_LIM,2025-04-01,135,9328.38,28336.5,principal
SKU_1508_DEE,2025-04-01,79,5458.83,16582.1,principal
SKU_1509_HOT,2025-04-01,103,10906.35,32949.7,principal
SKU_1509_MAG,2025-04-01,0,0.0,0.0,principal
SKU_1510_SNO,2025-04-01,110,29204.8,91839.0,principal
SKU_1510_ROS,2025-04-01,104,27611.81,86829.6,principal
SKU_1511_CLE,2025-04-01,94,27946.03,87880.6,principal
SKU_1511_SKY,2025-04-01,114,33891.99,106578.6,principal
SKU_1512_TEA,2025-04-01,104,7418.95,23389.6,principal
SKU_1512_MYS,2025-04-01,116,8274.98,26088.4,principal
SKU_1513_PAS,2025-04-01,98,5691.94,21060.2,principal
SKU_1513_RAS,2025-04-01,107,6214.67,22994.3,principal
SKU_1514_PEA,2025-04-01,116,28331.79,96268.4,principal
SKU_1514_SPA,2025-04-01,111,27110.59,92118.9,principal
SKU_1515_SEA,2025-04-01,109,6946.82,21244.1,principal
SKU_1515_AQU,2025-04-01,83,5289.78,16176.7,principal
SKU_1516_CRE,2025-04-01,91,12112.28,31840.9,principal
SKU_1516_EME,2025-04-01,93,12378.48,32540.7,principal
SKU_1517_FOR,2025-04-01,79,36036.16,94792.1,principal
SKU_1517_ROS,2025-04-01,118,53826.17,141588.2,principal
SKU_1518_CLE,2025-04-01,129,9636.07,30302.1,principal
SKU_1518_LIM,2025-04-01,123,9187.88,28892.7,principal
SKU_1519_BLU,2025-04-01,112,22434.52,70548.8,principal
SKU_1519_TEA,2025-04-01,137,27442.22,86296.3,principal
SKU_1520_GAR,2025-04-01,130,9624.82,29237.0,principal
SKU_1520_ROY,2025-04-01,124,9180.6,27887.6,principal
SKU_1521_MOS,2025-04-01,81,4891.44,15381.9,principal
SKU_1521_FRE,2025-04-01,0,0.0,0.0,principal
SKU_1522_MOS,2025-04-01,115,4710.25,17238.5,principal
SKU_1522_BIR,2025-04-01,127,5201.75,19037.3,principal
SKU_1523_HOT,2025-04-01,110,11390.62,41239.0,principal
SKU_1523_CRE,2025-04-01,114,11804.83,42738.6,principal
SKU_1524_BLU,2025-04-01,0,0.0,0.0,principal
SKU_1524_DEN,2025-04-01,91,9906.4,33660.9,principal
SKU_1525_MYS,2025-04-01,107,9833.12,31019.3,principal
SKU_1525_OLI,2025-04-01,0,0.0,0.0,principal
SKU_1526_FOR,2025-04-01,87,5268.06,14781.3,principal
SKU_1527_FUC,2025-04-01,107,32050.68,97359.3,principal
SKU_1527_TEA,2025-04-01,110,32949.3,100089.0,principal
SKU_1528_PAS,2025-04-01,127,9033.75,27292.3,principal
SKU_1528_DEN,2025-04-01,146,10385.26,31375.4,principal
SKU_1529_HUN,2025-04-01,130,10480.74,31837.0,principal
SKU_1529_MIN,2025-04-01,119,9593.91,29143.1,principal
SKU_1530_HON,2025-04-01,100,4276.31,12990.0,principal
SKU_1530_PEA,2025-04-01,117,5003.28,15198.3,principal
SKU_1531_TEA,2025-04-01,118,21477.99,64888.2,principal
SKU_1531_SNO,2025-04-01,140,25482.37,76986.0,principal
SKU_1532_BRI,2025-04-01,114,31186.81,111708.6,principal
SKU_1532_EME,2025-04-01,105,28724.69,102889.5,principal
SKU_1533_CER,2025-04-01,134,6654.39,22096.6,principal
SKU_1533_DUS,2025-04-01,144,7150.99,23745.6,principal
SKU_1534_MYS,2025-04-01,135,7942.13,26986.5,principal
SKU_1534_HUN,2025-04-01,85,5000.6,16991.5,principal
SKU_1535_NAV,2025-04-01,102,9858.64,31099.8,principal
SKU_1535_MOS,2025-04-01,113,10921.82,34453.7,principal
SKU_1536_MOS,2025-04-01,108,13275.61,37249.2,principal
SKU_1536_FRE,2025-04-01,90,11063.01,31041.0,principal
SKU_1537_SAP,2025-04-01,114,9618.4,29058.6,principal
SKU_1537_BLA,2025-04-01,79,6665.38,20137.1,principal
SKU_1538_MAG,2025-04-01,122,8476.18,25607.8,principal
SKU_1538_PAS,2025-04-01,0,0.0,0.0,principal
SKU_1539_BLA,2025-04-01,84,9346.53,29391.6,principal
SKU_1539_PEA,2025-04-01,110,12239.5,38489.0,principal
SKU_1540_BAL,2025-04-01,0,0.0,0.0,principal
SKU_1540_MAG,2025-04-01,89,4808.51,15121.1,principal
SKU_1541_AQU,2025-04-01,0,0.0,0.0,principal
SKU_1541_POW,2025-04-01,123,26398.04,83012.7,principal
SKU_1542_DEE,2025-04-01,100,15469.11,46990.0,principal
SKU_1542_PEA,2025-04-01,129,19955.15,60617.1,principal
SKU_1543_BAB,2025-04-01,135,31549.26,99211.5,principal
SKU_1543_FLA,2025-04-01,98,22902.42,72020.2,principal
SKU_1544_OLI,2025-04-01,117,7437.48,23388.3,principal
SKU_1544_PEA,2025-04-01,104,6611.09,20789.6,principal
SKU_1545_TEA,2025-04-01,120,9917.78,31188.0,principal
SKU_1545_HOT,2025-04-01,139,11488.1,36126.1,principal
SKU_1546_PAS,2025-04-01,92,5116.87,16090.8,principal
SKU_1546_IVO,2025-04-01,92,5116.87,16090.8,principal
SKU_1547_IVO,2025-04-01,116,12666.84,38268.4,principal
SKU_1547_FUC,2025-04-01,87,9500.13,28701.3,principal
SKU_1548_HOT,2025-04-01,110,17291.11,52239.0,principal
SKU_1548_CLO,2025-04-01,136,21378.1,64586.4,principal
SKU_1549_BAL,2025-04-01,121,7114.58,22372.9,principal
SKU_1549_PAS,2025-04-01,88,5174.24,16271.2,principal
SKU_1550_PAL,2025-04-01,112,6079.93,18468.8,principal
SKU_1550_IVO,2025-04-01,103,5591.36,16984.7,principal
SKU_1551_DUS,2025-04-01,94,6841.97,20670.6,principal
SKU_1551_ROS,2025-04-01,108,7860.99,23749.2,principal
SKU_1552_CLE,2025-04-01,91,19768.76,60050.9,principal
SKU_1552_SAP,2025-04-01,0,0.0,0.0,principal
SKU_1553_DEN,2025-04-01,104,8321.89,26509.6,principal
SKU_1553_HOT,2025-04-01,100,8001.82,25490.0,principal
SKU_1554_PIS,2025-04-01,131,39056.91,135571.9,principal
SKU_1554_SKY,2025-04-01,110,32795.88,113839.0,principal
SKU_1555_FUC,2025-04-01,90,4876.06,17091.0,principal
SKU_1555_RAS,2025-04-01,92,4984.42,17470.8,principal
SKU_1556_SAL,2025-04-01,90,5476.98,18441.0,principal
SKU_1556_HUN,2025-04-01,135,8215.47,27661.5,principal
SKU_1557_TUR,2025-04-01,127,9131.81,25387.3,principal
SKU_1557_SAG,2025-04-01,107,7693.73,21389.3,principal
SKU_1558_CLE,2025-04-01,103,12925.88,33979.7,principal
SKU_1558_MEX,2025-04-01,0,0.0,0.0,principal
SKU_1559_BLU,2025-04-01,95,44011.73,113990.5,principal
SKU_1559_SKY,2025-04-01,6,2779.69,7199.4,principal
SKU_1560_PAL,2025-04-01,0,0.0,0.0,principal
SKU_1560_CRE,2025-04-01,93,6885.45,20915.7,principal
SKU_1561_LIM,2025-04-01,108,12109.93,37789.2,principal
SKU_1561_VAN,2025-04-01,116,13006.96,40588.4,principal
SKU_1562_CLO,2025-04-01,90,8682.3,27891.0,principal
SKU_1562_BLU,2025-04-01,0,0.0,0.0,principal
SKU_1563_WHI,2025-04-01,91,3646.21,13640.9,principal
SKU_1563_MEX,2025-04-01,92,3686.28,13790.8,principal
SKU_1564_BLA,2025-04-01,125,23374.79,73737.5,principal
SKU_1564_NAV,2025-04-01,72,13463.88,42472.8,principal
SKU_1565_LIG,2025-04-01,94,13275.13,33830.6,principal
