Código (SKU),Data da Posição de Estoque,Quantidade em Estoque,Valor ao Custo (R$),Valor a Preço de Venda (R$),Localização / CD
SKU_2007_SAG,2025-11-01,0,0.0,0.0,principal
SKU_2008_HOT,2025-11-01,179,15623.54,43837.1,principal
SKU_2008_SAL,2025-11-01,72,6284.33,17632.8,principal
SKU_2009_WHI,2025-11-01,51,4845.1,12744.9,principal
SKU_2009_DUS,2025-11-01,205,19475.41,51229.5,principal
SKU_2010_SPA,2025-11-01,217,66073.66,199618.3,principal
SKU_2010_BIR,2025-11-01,57,17355.75,52434.3,principal
SKU_2011_TUR,2025-11-01,73,6125.65,18607.7,principal
SKU_2011_PIN,2025-11-01,64,5370.44,16313.6,principal
SKU_2012_ROY,2025-11-01,111,28940.83,91008.9,principal
SKU_2012_SKY,2025-11-01,214,55795.83,175458.6,principal
SKU_2013_TEA,2025-11-01,191,11689.56,35315.9,principal
SKU_2013_MYS,2025-11-01,111,6793.41,20523.9,principal
SKU_2014_BLA,2025-11-01,219,23063.13,70058.1,principal
SKU_2014_BRI,2025-11-01,19,2000.91,6078.1,principal
SKU_2015_OLI,2025-11-01,9,901.24,2834.1,principal
SKU_2015_HUN,2025-11-01,206,20628.47,64869.4,principal
SKU_2016_SAP,2025-11-01,119,8810.41,26763.1,principal
SKU_2016_PEA,2025-11-01,48,3553.78,10795.2,principal
SKU_2017_SHO,2025-11-01,116,10879.53,33048.4,principal
SKU_2017_FRE,2025-11-01,206,19320.55,58689.4,principal
SKU_2018_OFF,2025-11-01,54,8531.09,25914.6,principal
SKU_2018_BAB,2025-11-01,108,17062.17,51829.2,principal
SKU_2019_SAG,2025-11-01,210,38223.55,115479.0,principal
SKU_2019_TUR,2025-11-01,0,0.0,0.0,principal
SKU_2020_FOR,2025-11-01,68,5079.48,15973.2,principal
SKU_2020_BAB,2025-11-01,206,15387.83,48389.4,principal
SKU_2021_NAV,2025-11-01,42,2639.99,7975.8,principal
SKU_2021_SAL,2025-11-01,244,15337.08,46335.6,principal
SKU_2022_SHO,2025-11-01,56,4984.46,15674.4,principal
SKU_2022_ROY,2025-11-01,14,1246.11,3918.6,principal
SKU_2023_MID,2025-11-01,217,11485.14,34698.3,principal
SKU_2023_SPA,2025-11-01,16,846.83,2558.4,principal
SKU_2024_MIN,2025-11-01,133,16278.96,51191.7,principal
SKU_2024_LIG,2025-11-01,125,15299.77,48112.5,principal
SKU_2025_BAB,2025-11-01,74,5177.27,17012.6,principal
SKU_2025_SAP,2025-11-01,221,15461.86,50807.9,principal
SKU_2026_HON,2025-11-01,50,15834.2,51495.0,principal
SKU_2026_ROY,2025-11-01,184,58269.85,189501.6,principal
SKU_2027_CLE,2025-11-01,70,6987.85,24493.0,principal
SKU_2027_MAR,2025-11-01,131,13077.27,45836.9,principal
SKU_2028_PIS,2025-11-01,225,16365.44,55102.5,principal
SKU_2028_PAL,2025-11-01,181,13165.09,44326.9,principal
SKU_2029_BAB,2025-11-01,47,16312.5,45350.3,principal
SKU_2029_PRI,2025-11-01,104,36095.75,100349.6,principal
SKU_2030_SER,2025-11-01,135,17711.99,46561.5,principal
SKU_2030_BRI,2025-11-01,229,30044.79,78982.1,principal
SKU_2031_SNO,2025-11-01,196,26478.89,68580.4,principal
SKU_2031_NAV,2025-11-01,51,6889.92,17844.9,principal
SKU_2032_LIM,2025-11-01,116,9733.92,29568.4,principal
SKU_2032_WHI,2025-11-01,221,18544.79,56332.9,principal
SKU_2033_PRI,2025-11-01,216,21451.08,66938.4,principal
SKU_2033_RAS,2025-11-01,198,19663.49,61360.2,principal
SKU_2034_DUS,2025-11-01,110,6001.3,18689.0,principal
SKU_2034_PAS,2025-11-01,89,4855.6,15121.1,principal
SKU_2035_LIG,2025-11-01,72,4765.54,16192.8,principal
SKU_2035_AQU,2025-11-01,210,13899.49,47229.0,principal
SKU_2036_SPA,2025-11-01,193,15140.33,46300.7,principal
SKU_2036_MAR,2025-11-01,65,5099.07,15593.5,principal
SKU_2037_SNO,2025-11-01,79,20409.99,57267.1,principal
SKU_2037_SEA,2025-11-01,223,57613.02,161652.7,principal
SKU_2038_OFF,2025-11-01,50,18782.6,56745.0,principal
SKU_2038_COB,2025-11-01,213,80013.85,241733.7,principal
SKU_2039_OLI,2025-11-01,58,19676.03,59444.2,principal
SKU_2039_EME,2025-11-01,130,44101.45,133237.0,principal
SKU_2040_BIR,2025-11-01,125,12201.49,36862.5,principal
SKU_2040_MIN,2025-11-01,68,6637.61,20053.2,principal
SKU_2041_POW,2025-11-01,0,0.0,0.0,principal
SKU_2041_MOS,2025-11-01,96,6949.54,21110.4,principal
SKU_2042_WHI,2025-11-01,63,15950.46,48188.7,principal
SKU_2042_SER,2025-11-01,213,53927.74,162923.7,principal
SKU_2043_ROS,2025-11-01,0,0.0,0.0,principal
SKU_2043_WHI,2025-11-01,114,11942.69,39888.6,principal
SKU_2044_PAS,2025-11-01,52,3789.39,12994.8,principal
SKU_2044_COB,2025-11-01,102,7433.04,25489.8,principal
SKU_2045_AQU,2025-11-01,106,6080.06,20659.4,principal
SKU_2045_MID,2025-11-01,59,3384.19,11499.1,principal
SKU_2046_BLA,2025-11-01,63,9634.29,32438.7,principal
SKU_2046_MAR,2025-11-01,108,16515.93,55609.2,principal
SKU_2047_HUN,2025-11-01,212,90717.34,238478.8,principal
SKU_2047_FUC,2025-11-01,104,44502.84,116989.6,principal
SKU_2048_MAR,2025-11-01,98,12417.49,37720.2,principal
SKU_2048_FOR,2025-11-01,64,8109.38,24633.6,principal
SKU_2049_TEA,2025-11-01,0,0.0,0.0,principal
SKU_2049_PAS,2025-11-01,64,4373.64,13753.6,principal
SKU_2050_MOS,2025-11-01,245,36890.12,111450.5,principal
SKU_2050_BLU,2025-11-01,79,11895.18,35937.1,principal
SKU_2051_FOR,2025-11-01,67,16981.22,51583.3,principal
SKU_2051_MEX,2025-11-01,110,27879.62,84689.0,principal
SKU_2052_NAV,2025-11-01,213,20313.43,63878.7,principal
SKU_2052_FLA,2025-11-01,112,10681.24,33588.8,principal
SKU_2053_DEN,2025-11-01,226,23877.56,79077.4,principal
SKU_2053_EGR,2025-11-01,121,12784.01,42337.9,principal
SKU_2054_ROY,2025-11-01,70,8677.04,28693.0,principal
SKU_2054_SAL,2025-11-01,228,28262.35,93457.2,principal
SKU_2055_RAS,2025-11-01,238,29257.64,109456.2,principal
SKU_2056_DEN,2025-11-01,63,21319.97,65198.7,principal
SKU_2056_SKY,2025-11-01,226,76481.18,233887.4,principal
SKU_2057_SNO,2025-11-01,244,87703.35,230555.6,principal
SKU_2057_VAN,2025-11-01,17,6110.48,16063.3,principal
SKU_2058_BUB,2025-11-01,227,15685.49,47647.3,principal
SKU_2058_MOS,2025-11-01,189,13059.73,39671.1,principal
SKU_2059_WHI,2025-11-01,108,21976.73,69109.2,principal
SKU_2059_SNO,2025-11-01,11,2238.37,7038.9,principal
SKU_2060_MEX,2025-11-01,216,64216.41,201938.4,principal
SKU_2060_VAN,2025-11-01,203,60351.53,189784.7,principal
SKU_2061_POW,2025-11-01,124,8568.29,26027.6,principal
SKU_2061_BRI,2025-11-01,209,14441.71,43869.1,principal
SKU_2062_BAB,2025-11-01,193,8888.63,27000.7,principal
SKU_2062_DUS,2025-11-01,93,4283.12,13010.7,principal
SKU_2063_POW,2025-11-01,74,5386.23,16272.6,principal
SKU_2063_SHO,2025-11-01,112,8152.13,24628.8,principal
SKU_2064_PIS,2025-11-01,214,28172.48,85578.6,principal
SKU_2064_SAP,2025-11-01,187,24618.0,74781.3,principal
SKU_2065_OFF,2025-11-01,69,4540.69,13793.1,principal
SKU_2065_DUS,2025-11-01,208,13687.87,41579.2,principal
SKU_2066_TEA,2025-11-01,102,16033.57,48439.8,principal
SKU_2066_BLA,2025-11-01,128,20120.56,60787.2,principal
SKU_2067_MIN,2025-11-01,196,21808.57,68580.4,principal
SKU_2067_DUS,2025-11-01,136,15132.48,47586.4,principal
SKU_2068_IVO,2025-11-01,86,11463.2,34821.4,principal
SKU_2068_HON,2025-11-01,54,7197.83,21864.6,principal
SKU_2069_TEA,2025-11-01,200,13985.64,43980.0,principal
SKU_2069_BUB,2025-11-01,124,8671.1,27267.6,principal
SKU_2070_COR,2025-11-01,226,15988.39,48567.4,principal
SKU_2070_SPA,2025-11-01,64,4527.69,13753.6,principal
SKU_2071_PAS,2025-11-01,113,9668.18,29368.7,principal
SKU_2071_PEA,2025-11-01,62,5304.66,16113.8,principal
SKU_2072_BAB,2025-11-01,233,20815.5,62886.7,principal
SKU_2072_MIN,2025-11-01,54,4824.19,14574.6,principal
SKU_2073_HUN,2025-11-01,209,19945.93,60589.1,principal
SKU_2073_PAL,2025-11-01,96,9161.77,27830.4,principal
SKU_2074_PAS,2025-11-01,70,5146.54,18543.0,principal
SKU_2074_ARM,2025-11-01,118,8675.6,31258.2,principal
SKU_2075_COB,2025-11-01,171,12182.39,41022.9,principal
SKU_2075_COR,2025-11-01,110,7836.63,26389.0,principal
SKU_2076_MIN,2025-11-01,116,14725.13,55088.4,principal
SKU_2076_SAG,2025-11-01,130,16502.3,61737.0,principal
SKU_2077_MOS,2025-11-01,240,16080.55,49176.0,principal
SKU_2077_PIS,2025-11-01,174,11658.4,35652.6,principal
SKU_2078_ARM,2025-11-01,48,4380.38,11515.2,principal
SKU_2078_CLE,2025-11-01,225,20533.04,53977.5,principal
SKU_2079_TUR,2025-11-01,124,43674.17,132667.6,principal
SKU_2079_WHI,2025-11-01,203,71498.85,217189.7,principal
SKU_2080_FLA,2025-11-01,199,15716.04,47740.1,principal
SKU_2080_VAN,2025-11-01,86,6791.86,20631.4,principal
SKU_2081_PAL,2025-11-01,61,7563.28,23783.9,principal
SKU_2081_HUN,2025-11-01,211,26161.51,82268.9,principal
SKU_2082_PAS,2025-11-01,236,39831.35,120336.4,principal
SKU_2082_HON,2025-11-01,219,36962.14,111668.1,principal
SKU_2083_GAR,2025-11-01,231,17863.02,54261.9,principal
SKU_2083_VAN,2025-11-01,45,3479.81,10570.5,principal
SKU_2084_MAR,2025-11-01,217,17060.08,55313.3,principal
SKU_2084_GAR,2025-11-01,147,11556.83,37470.3,principal
SKU_2085_ARM,2025-11-01,107,15193.89,48674.3,principal
SKU_2085_OLI,2025-11-01,217,30813.77,98713.3,principal
SKU_2086_SHO,2025-11-01,61,5297.59,19818.9,principal
SKU_2086_MAG,2025-11-01,220,19106.07,71478.0,principal
SKU_2087_DEN,2025-11-01,76,6210.51,18992.4,principal
SKU_2087_CER,2025-11-01,50,4085.86,12495.0,principal
SKU_2088_VAN,2025-11-01,231,96211.49,252921.9,principal
SKU_2088_DUS,2025-11-01,227,94545.49,248542.3,principal
SKU_2089_EGR,2025-11-01,50,8190.6,24745.0,principal
SKU_2089_CLO,2025-11-01,261,42754.91,129168.9,principal
SKU_2090_LIG,2025-11-01,212,18588.56,56158.8,principal
SKU_2090_BUB,2025-11-01,64,5611.64,16953.6,principal
SKU_2091_BIR,2025-11-01,0,0.0,0.0,principal
SKU_2091_AQU,2025-11-01,93,7384.84,22310.7,principal
SKU_2092_EGR,2025-11-01,114,9965.67,31338.6,principal
SKU_2092_FUC,2025-11-01,61,5332.51,16768.9,principal
SKU_2093_SKY,2025-11-01,72,5330.67,16192.8,principal
SKU_2093_MYS,2025-11-01,240,17768.9,53976.0,principal
SKU_2094_MYS,2025-11-01,206,11575.67,38089.4,principal
SKU_2094_OLI,2025-11-01,119,6686.92,22003.1,principal
SKU_2095_CLO,2025-11-01,53,3882.24,12714.7,principal
SKU_2095_SEA,2025-11-01,0,0.0,0.0,principal
SKU_2096_TEA,2025-11-01,67,5124.73,17413.3,principal
SKU_2096_SNO,2025-11-01,88,6730.99,22871.2,principal
SKU_2097_SPA,2025-11-01,0,0.0,0.0,principal
SKU_2097_ROS,2025-11-01,225,13358.32,44977.5,principal
SKU_2098_EME,2025-11-01,116,13423.38,34208.4,principal
SKU_2098_SPA,2025-11-01,70,8100.31,20643.0,principal
SKU_2099_DEE,2025-11-01,11,982.71,2968.9,principal
SKU_2099_LIG,2025-11-01,26,2322.76,7017.4,principal
SKU_2100_BLU,2025-11-01,86,28733.04,87281.4,principal
SKU_2100_MAG,2025-11-01,205,68491.54,208054.5,principal
SKU_2101_PAS,2025-11-01,215,17428.31,52653.5,principal
SKU_2101_BUB,2025-11-01,237,19211.67,58041.3,principal
SKU_2102_WHI,2025-11-01,20,4737.56,14898.0,principal
SKU_2102_CLO,2025-11-01,113,26767.24,84173.7,principal
SKU_2103_RAS,2025-11-01,183,27345.36,85991.7,principal
SKU_2103_FUC,2025-11-01,59,8816.26,27724.1,principal
SKU_2104_LIG,2025-11-01,122,8725.22,27437.8,principal
SKU_2104_PEA,2025-11-01,81,5792.97,18216.9,principal
SKU_2105_RAS,2025-11-01,248,26805.87,84295.2,principal
SKU_2105_LIG,2025-11-01,130,14051.47,44187.0,principal
SKU_2106_HON,2025-11-01,46,3557.14,10805.4,principal
SKU_2106_FUC,2025-11-01,55,4253.1,12919.5,principal
SKU_2107_SNO,2025-11-01,1,140.64,424.9,principal
SKU_2107_WHI,2025-11-01,169,23768.48,71808.1,principal
SKU_2108_BLU,2025-11-01,109,10395.13,32689.1,principal
SKU_2108_MAR,2025-11-01,227,21648.58,68077.3,principal
SKU_2109_TEA,2025-11-01,130,13224.67,41587.0,principal
SKU_2109_WHI,2025-11-01,66,6714.06,21113.4,principal
SKU_2110_SPA,2025-11-01,59,4125.76,12974.1,principal
SKU_2110_TEA,2025-11-01,115,8041.74,25288.5,principal
SKU_2111_SNO,2025-11-01,0,0.0,0.0,principal
SKU_2111_ARM,2025-11-01,219,16358.91,51443.1,principal
SKU_2112_MID,2025-11-01,107,11395.31,35834.3,principal
SKU_2112_TEA,2025-11-01,87,9265.34,29136.3,principal
SKU_2113_DUS,2025-11-01,63,3438.66,10388.7,principal
SKU_2113_NAV,2025-11-01,191,10425.14,31495.9,principal
SKU_2114_DUS,2025-11-01,97,12026.86,37820.3,principal
SKU_2114_BIR,2025-11-01,132,16366.44,51466.8,principal
SKU_2115_CER,2025-11-01,277,33671.51,106617.3,principal
SKU_2115_PEA,2025-11-01,222,26985.83,85447.8,principal
SKU_2116_SNO,2025-11-01,52,6253.11,19754.8,principal
SKU_2116_BLA,2025-11-01,210,25252.93,79779.0,principal
SKU_2117_RAS,2025-11-01,114,23460.55,87768.6,principal
SKU_2117_SAL,2025-11-01,202,41570.44,155519.8,principal
SKU_1000_COR,2025-12-01,0,0.0,0.0,principal
SKU_1000_EME,2025-12-01,134,8007.44,27456.6,principal
SKU_1000_ROY,2025-12-01,179,10696.51,36677.1,principal
SKU_1001_AQU,2025-12-01,92,23113.64,86470.8,principal
SKU_1001_SAP,2025-12-01,165,41453.82,155083.5,principal
SKU_1002_COR,2025-12-01,63,4839.17,14798.7,principal
SKU_1002_MYS,2025-12-01,59,4531.93,13859.1,principal
SKU_1003_SNO,2025-12-01,120,17182.41,43788.0,principal
SKU_1003_DUS,2025-12-01,160,22909.88,58384.0,principal
SKU_1004_FOR,2025-12-01,0,0.0,0.0,principal
SKU_1004_MEX,2025-12-01,97,11058.97,29090.3,principal
SKU_1005_OLI,2025-12-01,0,0.0,0.0,principal
SKU_1005_MYS,2025-12-01,0,0.0,0.0,principal
SKU_1006_MOS,2025-12-01,90,5434.94,17091.0,principal
SKU_1006_FOR,2025-12-01,81,4891.44,15381.9,principal
SKU_1007_COB,2025-12-01,148,13879.17,43645.2,principal
SKU_1007_FOR,2025-12-01,130,12191.17,38337.0,principal
SKU_1008_MEX,2025-12-01,146,15701.12,47435.4,principal
SKU_1008_WHI,2025-12-01,123,13227.65,39962.7,principal
SKU_1009_BAB,2025-12-01,169,24035.27,87018.1,principal
SKU_1009_MAG,2025-12-01,0,0.0,0.0,principal
SKU_1010_SNO,2025-12-01,120,13584.31,45588.0,principal
SKU_1010_BRI,2025-12-01,0,0.0,0.0,principal
SKU_1011_CER,2025-12-01,72,5001.93,18712.8,principal
SKU_1011_MIN,2025-12-01,54,3751.45,14034.6,principal
SKU_1012_VAN,2025-12-01,124,35719.48,120267.6,principal
SKU_1012_CLO,2025-12-01,157,45225.47,152274.3,principal
SKU_1013_LIG,2025-12-01,92,6295.92,16550.8,principal
SKU_1013_LIG,2025-12-01,92,6295.92,16550.8,principal
SKU_1014_FLA,2025-12-01,135,17869.53,53986.5,principal
SKU_1014_MIN,2025-12-01,155,20516.87,61984.5,principal
SKU_1015_ROY,2025-12-01,152,47036.69,142104.8,principal
SKU_1015_TUR,2025-12-01,51,15782.05,47679.9,principal
SKU_1016_HON,2025-12-01,55,3912.25,11819.5,principal
SKU_1016_SNO,2025-12-01,0,0.0,0.0,principal
SKU_1017_PAS,2025-12-01,164,7817.58,24583.6,principal
SKU_1017_BAL,2025-12-01,87,4147.13,13041.3,principal
SKU_1018_TEA,2025-12-01,158,6024.26,18944.2,principal
SKU_1018_ARM,2025-12-01,165,6291.15,19783.5,principal
SKU_1019_NAV,2025-12-01,65,5348.93,17218.5,principal
SKU_1019_GAR,2025-12-01,81,6665.59,21456.9,principal
SKU_1020_NAV,2025-12-01,54,3285.01,10794.6,principal
SKU_1020_LIG,2025-12-01,100,6083.36,19990.0,principal
SKU_1021_CRE,2025-12-01,87,6625.38,24786.3,principal
SKU_1021_PAS,2025-12-01,176,13403.06,50142.4,principal
SKU_1022_PAL,2025-12-01,142,14854.24,45425.8,principal
SKU_1022_DEN,2025-12-01,63,6590.26,20153.7,principal
SKU_1023_DEN,2025-12-01,142,15596.25,39745.8,principal
SKU_1023_FOR,2025-12-01,180,19769.9,50382.0,principal
SKU_1024_VAN,2025-12-01,165,13166.27,34633.5,principal
SKU_1024_DEN,2025-12-01,76,6064.46,15952.4,principal
SKU_1025_WHI,2025-12-01,119,18349.59,57703.1,principal
SKU_1025_MIN,2025-12-01,104,16036.61,50429.6,principal
SKU_1026_CLO,2025-12-01,0,0.0,0.0,principal
SKU_1026_SPA,2025-12-01,62,8468.27,25723.8,principal
SKU_1027_MAR,2025-12-01,189,25236.83,79361.1,principal
SKU_1027_BIR,2025-12-01,174,23233.91,73062.6,principal
SKU_1028_BLU,2025-12-01,99,19830.51,62360.1,principal
SKU_1028_AQU,2025-12-01,59,11818.18,37164.1,principal
SKU_1029_BLU,2025-12-01,179,13940.2,43837.1,principal
SKU_1029_BAL,2025-12-01,76,5918.74,18612.4,principal
SKU_1030_CRE,2025-12-01,92,19013.47,59790.8,principal
SKU_1030_DEN,2025-12-01,69,14260.11,44843.1,principal
SKU_1031_COR,2025-12-01,154,24207.55,73134.6,principal
SKU_1031_HON,2025-12-01,0,0.0,0.0,principal
SKU_1032_EME,2025-12-01,153,16780.76,52769.7,principal
SKU_1032_HON,2025-12-01,154,16890.44,53114.6,principal
SKU_1033_NAV,2025-12-01,164,33893.58,106583.6,principal
SKU_1033_LIM,2025-12-01,111,22940.17,72138.9,principal
SKU_1034_PAS,2025-12-01,87,6154.82,18696.3,principal
SKU_1034_PIS,2025-12-01,109,7711.21,23424.1,principal
SKU_1035_SAP,2025-12-01,172,35820.41,112642.8,principal
SKU_1035_FUC,2025-12-01,160,33321.31,104784.0,principal
SKU_1036_BIR,2025-12-01,80,19749.37,59992.0,principal
SKU_1036_MID,2025-12-01,88,21724.3,65991.2,principal
SKU_1037_PRI,2025-12-01,54,3604.4,11334.6,principal
SKU_1037_SPA,2025-12-01,107,7142.06,22459.3,principal
SKU_1038_LIG,2025-12-01,51,4133.97,12999.9,principal
SKU_1038_FLA,2025-12-01,116,9402.75,29568.4,principal
SKU_1039_ARM,2025-12-01,71,3640.3,10997.9,principal
SKU_1039_MIN,2025-12-01,87,4460.66,13476.3,principal
SKU_1040_BLA,2025-12-01,85,9145.21,29741.5,principal
SKU_1040_BAB,2025-12-01,85,9145.21,29741.5,principal
SKU_1041_EME,2025-12-01,106,6936.18,23309.4,principal
SKU_1041_SNO,2025-12-01,66,4318.75,14513.4,principal
SKU_1042_SEA,2025-12-01,124,11491.71,39047.6,principal
SKU_1042_EME,2025-12-01,163,15106.04,51328.7,principal
SKU_1043_SPA,2025-12-01,55,14291.49,48119.5,principal
SKU_1043_CER,2025-12-01,78,20267.93,68242.2,principal
SKU_1044_SER,2025-12-01,186,60841.71,159941.4,principal
SKU_1044_COR,2025-12-01,125,40888.24,107487.5,principal
SKU_1045_FOR,2025-12-01,50,4845.14,12745.0,principal
SKU_1045_BUB,2025-12-01,131,12694.26,33391.9,principal
SKU_1046_SNO,2025-12-01,0,0.0,0.0,principal
SKU_1046_PAS,2025-12-01,74,3916.59,11832.6,principal
SKU_1047_ROY,2025-12-01,168,11672.12,35263.2,principal
SKU_1047_DEE,2025-12-01,62,4307.57,13013.8,principal
SKU_1048_MAR,2025-12-01,146,11530.36,35025.4,principal
SKU_1048_PEA,2025-12-01,0,0.0,0.0,principal
SKU_1049_BAL,2025-12-01,153,38022.5,115499.7,principal
SKU_1049_LIG,2025-12-01,176,43738.3,132862.4,principal
SKU_1050_BUB,2025-12-01,0,0.0,0.0,principal
SKU_1050_PRI,2025-12-01,154,13693.84,46954.6,principal
SKU_1051_CLE,2025-12-01,126,28734.56,94487.4,principal
SKU_1051_LIG,2025-12-01,170,38768.86,127483.0,principal
SKU_1052_PAS,2025-12-01,142,13162.54,46135.8,principal
SKU_1052_FRE,2025-12-01,112,10381.72,36388.8,principal
SKU_1053_SHO,2025-12-01,0,0.0,0.0,principal
SKU_1053_NAV,2025-12-01,59,6171.83,18874.1,principal
SKU_1054_DEE,2025-12-01,105,13281.07,37264.5,principal
SKU_1054_PAS,2025-12-01,72,9107.02,25552.8,principal
SKU_1055_LIG,2025-12-01,188,70622.56,213361.2,principal
SKU_1055_PAL,2025-12-01,0,0.0,0.0,principal
SKU_1056_CRE,2025-12-01,135,10496.51,31711.5,principal
SKU_1056_OLI,2025-12-01,162,12595.81,38053.8,principal
SKU_1057_ROY,2025-12-01,58,3530.41,10724.2,principal
SKU_1057_SNO,2025-12-01,0,0.0,0.0,principal
SKU_1058_MID,2025-12-01,66,4090.56,12863.4,principal
SKU_1058_SHO,2025-12-01,122,7561.34,23777.8,principal
SKU_1059_PEA,2025-12-01,92,8773.87,27590.8,principal
SKU_1059_OFF,2025-12-01,156,14877.44,46784.4,principal
SKU_1060_CRE,2025-12-01,142,48444.87,157605.8,principal
SKU_1060_LIM,2025-12-01,59,20128.5,65484.1,principal
SKU_1061_PAS,2025-12-01,153,17694.95,62714.7,principal
SKU_1061_EGR,2025-12-01,60,6939.2,24594.0,principal
SKU_1062_OLI,2025-12-01,166,9467.22,33183.4,principal
SKU_1062_MID,2025-12-01,130,7414.09,25987.0,principal
SKU_1063_SNO,2025-12-01,111,6506.08,20523.9,principal
SKU_1063_SAP,2025-12-01,60,3516.8,11094.0,principal
SKU_1064_PRI,2025-12-01,100,6768.04,18990.0,principal
SKU_1064_BIR,2025-12-01,140,9475.25,26586.0,principal
SKU_1065_CLE,2025-12-01,141,29934.45,90930.9,principal
SKU_1065_COB,2025-12-01,126,26749.94,81257.4,principal
SKU_1066_IVO,2025-12-01,173,10301.61,31122.7,principal
SKU_1066_WHI,2025-12-01,80,4763.75,14392.0,principal
SKU_1067_EME,2025-12-01,79,6654.82,20927.1,principal
SKU_1067_WHI,2025-12-01,74,6233.63,19602.6,principal
SKU_1068_COR,2025-12-01,75,19733.39,59617.5,principal
SKU_1068_BAL,2025-12-01,0,0.0,0.0,principal
SKU_1069_OLI,2025-12-01,0,0.0,0.0,principal
SKU_1069_CRE,2025-12-01,88,15434.93,46631.2,principal
SKU_1070_LIG,2025-12-01,0,0.0,0.0,principal
SKU_1070_MID,2025-12-01,153,17466.77,52769.7,principal
SKU_1071_BAB,2025-12-01,176,15637.79,47502.4,principal
SKU_1071_SKY,2025-12-01,146,12972.26,39405.4,principal
SKU_1072_PAS,2025-12-01,152,23138.49,69904.8,principal
SKU_1072_CER,2025-12-01,133,20246.18,61166.7,principal
SKU_1073_FRE,2025-12-01,91,9635.71,29110.9,principal
SKU_1073_BLU,2025-12-01,116,12282.88,37108.4,principal
SKU_1074_JAD,2025-12-01,137,9241.07,28071.3,principal
SKU_1074_PRI,2025-12-01,174,11736.84,35652.6,principal
SKU_1075_NAV,2025-12-01,101,9311.01,29279.9,principal
SKU_1075_LIG,2025-12-01,166,15303.24,48123.4,principal
SKU_1076_BLU,2025-12-01,0,0.0,0.0,principal
SKU_1076_POW,2025-12-01,140,9904.31,30086.0,principal
SKU_1077_NAV,2025-12-01,65,4752.03,14943.5,principal
SKU_1077_MAR,2025-12-01,84,6141.09,19311.6,principal
SKU_1078_GAR,2025-12-01,0,0.0,0.0,principal
SKU_1078_BLU,2025-12-01,161,15866.26,49893.9,principal
SKU_1079_BAB,2025-12-01,103,9321.2,28314.7,principal
SKU_1079_JAD,2025-12-01,153,13846.05,42059.7,principal
SKU_1080_TEA,2025-12-01,109,16460.98,51764.1,principal
SKU_1080_MAR,2025-12-01,72,10873.31,34192.8,principal
SKU_1081_EGR,2025-12-01,58,5096.24,16234.2,principal
SKU_1081_PAS,2025-12-01,125,10983.28,34987.5,principal
SKU_1082_PIN,2025-12-01,156,10068.58,32744.4,principal
SKU_1082_LIG,2025-12-01,172,11101.25,36102.8,principal
SKU_1083_OFF,2025-12-01,56,7579.52,25754.4,principal
SKU_1083_BAB,2025-12-01,133,18001.36,61166.7,principal
SKU_1084_DUS,2025-12-01,63,20392.93,62363.7,principal
SKU_1084_PAS,2025-12-01,81,26219.48,80181.9,principal
SKU_1085_COB,2025-12-01,114,18618.18,56988.6,principal
SKU_1085_CRE,2025-12-01,84,13718.66,41991.6,principal
SKU_1086_PRI,2025-12-01,177,15620.38,39807.3,principal
SKU_1086_CRE,2025-12-01,72,6354.05,16192.8,principal
SKU_1087_BIR,2025-12-01,84,12158.91,31491.6,principal
SKU_1087_SNO,2025-12-01,142,20554.34,53235.8,principal
SKU_1088_CER,2025-12-01,130,30594.86,92937.0,principal
SKU_1088_HON,2025-12-01,141,33183.66,100800.9,principal
SKU_1089_GAR,2025-12-01,180,17545.68,60282.0,principal
SKU_1089_EGR,2025-12-01,120,11697.12,40188.0,principal
